packet_id,event_type,sender,receiver,send_time,arrive_time,delay_ms,jitter_ms,lost,reordered,message
42,world_state_send,server,client,1783406385.9393868,,6.8935138628505435,6.8935138628505435,False,False,"{""type"": ""world_state"", ""tick"": 34, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8500000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8500000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-102.46669201650766, -2.737368602145236], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.7500000000000001}, ""bullet_1_1783406385310"": {""position"": [-72.2166667799381, 6.831522787536129], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.5499999999999999}, ""bullet_1_1783406385560"": {""position"": [-42.45953494884892, 2.0608718908505725], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.35}, ""bullet_1_1783406385812"": {""position"": [-12.473750485822855, 1.0865261621227367], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.15000000000000002}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.9393868, ""packet_id"": 42, ""packet_type"": ""world_state""}"
41,world_state_receive,server,client,1783406385.9393868,1783406385.9403872,0.0010004043579101562,,False,False,"{""type"": ""world_state"", ""tick"": 34, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8500000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8500000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-102.46669201650766, -2.737368602145236], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.7500000000000001}, ""bullet_1_1783406385310"": {""position"": [-72.2166667799381, 6.831522787536129], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.5499999999999999}, ""bullet_1_1783406385560"": {""position"": [-42.45953494884892, 2.0608718908505725], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.35}, ""bullet_1_1783406385812"": {""position"": [-12.473750485822855, 1.0865261621227367], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.15000000000000002}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.9393868, ""packet_id"": 41, ""packet_type"": ""world_state""}"
42,world_state_receive,server,client,1783406385.9393868,1783406385.9533963,0.014009475708007812,,False,False,"{""type"": ""world_state"", ""tick"": 34, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8500000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8500000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-102.46669201650766, -2.737368602145236], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.7500000000000001}, ""bullet_1_1783406385310"": {""position"": [-72.2166667799381, 6.831522787536129], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.5499999999999999}, ""bullet_1_1783406385560"": {""position"": [-42.45953494884892, 2.0608718908505725], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.35}, ""bullet_1_1783406385812"": {""position"": [-12.473750485822855, 1.0865261621227367], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.15000000000000002}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.9393868, ""packet_id"": 42, ""packet_type"": ""world_state""}"
23,input_send,client,server,1783406385.9633863,,6.961839213801053,6.961839213801053,True,False,"{""action"": ""fire"", ""damage"": 10, ""bullet_speed"": 150, ""angle"": 182.36471214164013, ""client_send_time"": 1783406385.9633863, ""target_id"": ""0"", ""target_position"": [0.0, 0.0], ""packet_id"": 23, ""packet_type"": ""input""}"
43,world_state_send,server,client,1783406386.0033917,,7.645191892434763,7.645191892434763,False,False,"{""type"": ""world_state"", ""tick"": 35, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9000000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9000000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-109.96447148427484, -2.919859842288252], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.8000000000000002}, ""bullet_1_1783406385310"": {""position"": [-79.69090921447793, 7.4525703136757775], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.6}, ""bullet_1_1783406385560"": {""position"": [-49.95375422725591, 2.3552821609720827], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406385812"": {""position"": [-19.965000647763805, 1.4487015494969822], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.0033917, ""packet_id"": 43, ""packet_type"": ""world_state""}"
44,world_state_send,server,client,1783406386.0033917,,4.572165200068191,4.572165200068191,False,False,"{""type"": ""world_state"", ""tick"": 35, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9000000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9000000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-109.96447148427484, -2.919859842288252], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.8000000000000002}, ""bullet_1_1783406385310"": {""position"": [-79.69090921447793, 7.4525703136757775], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.6}, ""bullet_1_1783406385560"": {""position"": [-49.95375422725591, 2.3552821609720827], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406385812"": {""position"": [-19.965000647763805, 1.4487015494969822], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.0033917, ""packet_id"": 44, ""packet_type"": ""world_state""}"
43,world_state_receive,server,client,1783406386.0033917,1783406386.0163934,0.013001680374145508,,False,False,"{""type"": ""world_state"", ""tick"": 35, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9000000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9000000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-109.96447148427484, -2.919859842288252], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.8000000000000002}, ""bullet_1_1783406385310"": {""position"": [-79.69090921447793, 7.4525703136757775], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.6}, ""bullet_1_1783406385560"": {""position"": [-49.95375422725591, 2.3552821609720827], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406385812"": {""position"": [-19.965000647763805, 1.4487015494969822], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.0033917, ""packet_id"": 43, ""packet_type"": ""world_state""}"
44,world_state_receive,server,client,1783406386.0033917,1783406386.0163934,0.013001680374145508,,False,False,"{""type"": ""world_state"", ""tick"": 35, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9000000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9000000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-109.96447148427484, -2.919859842288252], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.8000000000000002}, ""bullet_1_1783406385310"": {""position"": [-79.69090921447793, 7.4525703136757775], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.6}, ""bullet_1_1783406385560"": {""position"": [-49.95375422725591, 2.3552821609720827], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406385812"": {""position"": [-19.965000647763805, 1.4487015494969822], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.0033917, ""packet_id"": 44, ""packet_type"": ""world_state""}"
45,world_state_send,server,client,1783406386.0664315,,4.014655176228345,4.014655176228345,False,False,"{""type"": ""world_state"", ""tick"": 36, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9500000000000003, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9500000000000003, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-117.46225095204201, -3.1023510824312677], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.8500000000000002}, ""bullet_1_1783406385310"": {""position"": [-87.16515164901776, 8.073617839815425], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.65}, ""bullet_1_1783406385560"": {""position"": [-57.447973505662894, 2.6496924310935928], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.44999999999999996}, ""bullet_1_1783406385812"": {""position"": [-27.456250809704756, 1.8108769368712276], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.25}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.0664315, ""packet_id"": 45, ""packet_type"": ""world_state""}"
46,world_state_send,server,client,1783406386.0664315,,6.343996261124239,6.343996261124239,False,False,"{""type"": ""world_state"", ""tick"": 36, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9500000000000003, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9500000000000003, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-117.46225095204201, -3.1023510824312677], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.8500000000000002}, ""bullet_1_1783406385310"": {""position"": [-87.16515164901776, 8.073617839815425], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.65}, ""bullet_1_1783406385560"": {""position"": [-57.447973505662894, 2.6496924310935928], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.44999999999999996}, ""bullet_1_1783406385812"": {""position"": [-27.456250809704756, 1.8108769368712276], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.25}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.0664315, ""packet_id"": 46, ""packet_type"": ""world_state""}"
45,world_state_receive,server,client,1783406386.0664315,1783406386.0804355,0.014003992080688477,,False,False,"{""type"": ""world_state"", ""tick"": 36, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9500000000000003, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.9500000000000003, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-117.46225095204201, -3.1023510824312677], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.8500000000000002}, ""bullet_1_1783406385310"": {""position"": [-87.16515164901776, 8.073617839815425], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.65}, ""bullet_1_1783406385560"": {""position"": [-57.447973505662894, 2.6496924310935928], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.44999999999999996}, ""bullet_1_1783406385812"": {""position"": [-27.456250809704756, 1.8108769368712276], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.25}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.0664315, ""packet_id"": 45, ""packet_type"": ""world_state""}"
47,world_state_send,server,client,1783406386.1289544,,0.0,-6.8136622563196925,False,False,"{""type"": ""world_state"", ""tick"": 37, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0000000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0000000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-124.96003041980919, -3.2848423225742835], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.9000000000000002}, ""bullet_1_1783406385310"": {""position"": [-94.63939408355759, 8.694665365955073], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.7000000000000001}, ""bullet_1_1783406385560"": {""position"": [-64.94219278406989, 2.944102701215103], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.49999999999999994}, ""bullet_1_1783406385812"": {""position"": [-34.94750097164571, 2.1730523242454733], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.3}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.1289544, ""packet_id"": 47, ""packet_type"": ""world_state""}"
48,world_state_send,server,client,1783406386.1289544,,0.0,-6.295112404329906,False,False,"{""type"": ""world_state"", ""tick"": 37, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0000000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0000000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-124.96003041980919, -3.2848423225742835], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.9000000000000002}, ""bullet_1_1783406385310"": {""position"": [-94.63939408355759, 8.694665365955073], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.7000000000000001}, ""bullet_1_1783406385560"": {""position"": [-64.94219278406989, 2.944102701215103], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.49999999999999994}, ""bullet_1_1783406385812"": {""position"": [-34.94750097164571, 2.1730523242454733], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.3}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.1289544, ""packet_id"": 48, ""packet_type"": ""world_state""}"
47,world_state_receive,server,client,1783406386.1289544,1783406386.129953,0.0009984970092773438,,False,False,"{""type"": ""world_state"", ""tick"": 37, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0000000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0000000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-124.96003041980919, -3.2848423225742835], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.9000000000000002}, ""bullet_1_1783406385310"": {""position"": [-94.63939408355759, 8.694665365955073], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.7000000000000001}, ""bullet_1_1783406385560"": {""position"": [-64.94219278406989, 2.944102701215103], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.49999999999999994}, ""bullet_1_1783406385812"": {""position"": [-34.94750097164571, 2.1730523242454733], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.3}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.1289544, ""packet_id"": 47, ""packet_type"": ""world_state""}"
48,world_state_receive,server,client,1783406386.1289544,1783406386.130953,0.0019986629486083984,,False,False,"{""type"": ""world_state"", ""tick"": 37, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0000000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0000000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-124.96003041980919, -3.2848423225742835], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.9000000000000002}, ""bullet_1_1783406385310"": {""position"": [-94.63939408355759, 8.694665365955073], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.7000000000000001}, ""bullet_1_1783406385560"": {""position"": [-64.94219278406989, 2.944102701215103], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.49999999999999994}, ""bullet_1_1783406385812"": {""position"": [-34.94750097164571, 2.1730523242454733], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.3}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.1289544, ""packet_id"": 48, ""packet_type"": ""world_state""}"
50,world_state_send,server,client,1783406386.189952,,0.0,-3.0192737951955255,False,False,"{""type"": ""world_state"", ""tick"": 38, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0500000000000003, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0500000000000003, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-132.45780988757636, -3.4673335627172994], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.9500000000000003}, ""bullet_1_1783406385310"": {""position"": [-102.11363651809742, 9.315712892094721], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.7500000000000001}, ""bullet_1_1783406385560"": {""position"": [-72.43641206247688, 3.238512971336613], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.5499999999999999}, ""bullet_1_1783406385812"": {""position"": [-42.43875113358666, 2.535227711619719], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.35}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.189952, ""packet_id"": 50, ""packet_type"": ""world_state""}"
50,world_state_receive,server,client,1783406386.189952,1783406386.1919541,0.002002239227294922,,False,False,"{""type"": ""world_state"", ""tick"": 38, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0500000000000003, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.0500000000000003, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-132.45780988757636, -3.4673335627172994], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.9500000000000003}, ""bullet_1_1783406385310"": {""position"": [-102.11363651809742, 9.315712892094721], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.7500000000000001}, ""bullet_1_1783406385560"": {""position"": [-72.43641206247688, 3.238512971336613], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.5499999999999999}, ""bullet_1_1783406385812"": {""position"": [-42.43875113358666, 2.535227711619719], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.35}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.189952, ""packet_id"": 50, ""packet_type"": ""world_state""}"
28,input_send,client,server,1783406386.1999533,,5.9807505071763405,5.9807505071763405,False,False,"{""action"": ""fire"", ""damage"": 10, ""bullet_speed"": 150, ""angle"": 181.7669948742291, ""client_send_time"": 1783406386.1999533, ""target_id"": ""0"", ""target_position"": [0.0, 0.0], ""packet_id"": 28, ""packet_type"": ""input""}"
28,input_arrival,client,server,1783406386.1999533,1783406386.2209623,0.021008968353271484,,False,False,"{""action"": ""fire"", ""damage"": 10, ""bullet_speed"": 150, ""angle"": 181.7669948742291, ""client_send_time"": 1783406386.1999533, ""target_id"": ""0"", ""target_position"": [0.0, 0.0], ""packet_id"": 28, ""packet_type"": ""input"", ""sender_id"": 1}"
52,world_state_send,server,client,1783406386.2544732,,0.0,-6.289926817518201,False,False,"{""type"": ""world_state"", ""tick"": 39, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.1000000000000003, ""health"": 50}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.1000000000000003, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-139.95558935534353, -3.6498248028603153], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.0000000000000002}, ""bullet_1_1783406385310"": {""position"": [-109.58787895263725, 9.93676041823437], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.8000000000000002}, ""bullet_1_1783406385560"": {""position"": [-79.93063134088386, 3.532923241458123], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.6}, ""bullet_1_1783406385812"": {""position"": [-49.93000129552762, 2.8974030989939648], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406386252"": {""position"": [2.5035663352042077, -0.23126242521499965], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.05}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.2544732, ""packet_id"": 52, ""packet_type"": ""world_state""}"
53,world_state_send,server,client,1783406386.2544732,,3.445237030668231,3.445237030668231,False,False,"{""type"": ""world_state"", ""tick"": 39, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.1000000000000003, ""health"": 50}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.1000000000000003, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-139.95558935534353, -3.6498248028603153], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.0000000000000002}, ""bullet_1_1783406385310"": {""position"": [-109.58787895263725, 9.93676041823437], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.8000000000000002}, ""bullet_1_1783406385560"": {""position"": [-79.93063134088386, 3.532923241458123], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.6}, ""bullet_1_1783406385812"": {""position"": [-49.93000129552762, 2.8974030989939648], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406386252"": {""position"": [2.5035663352042077, -0.23126242521499965], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.05}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.2544732, ""packet_id"": 53, ""packet_type"": ""world_state""}"
52,world_state_receive,server,client,1783406386.2544732,1783406386.2554753,0.0010020732879638672,,False,False,"{""type"": ""world_state"", ""tick"": 39, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.1000000000000003, ""health"": 50}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.1000000000000003, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-139.95558935534353, -3.6498248028603153], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.0000000000000002}, ""bullet_1_1783406385310"": {""position"": [-109.58787895263725, 9.93676041823437], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.8000000000000002}, ""bullet_1_1783406385560"": {""position"": [-79.93063134088386, 3.532923241458123], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.6}, ""bullet_1_1783406385812"": {""position"": [-49.93000129552762, 2.8974030989939648], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406386252"": {""position"": [2.5035663352042077, -0.23126242521499965], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.05}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.2544732, ""packet_id"": 52, ""packet_type"": ""world_state""}"
